match_id,date,patch,tournament,blue_team,red_team,winner,blue_bans,red_bans,blue_picks,red_picks,blue_roster,red_roster,blue_win,data_source,red_win,pick_source
LCK CL/2026 Season/Rounds 1-2_Week 9_3_2,2026-05-25 10:51:00,26.10,LCK CL 2026 Rounds 1-2,HANJIN BRION Challengers,Kiwoom DRX Challengers,Kiwoom DRX Challengers,"['Varus', 'Nocturne', 'Rumble', 'Anivia', 'Vayne']","['Orianna', 'Jarvan IV', 'Karma', 'Lee Sin', 'Naafiri']","['Renekton', 'Xin Zhao', 'Annie', 'Caitlyn', 'Bard']","['Gnar', 'Skarner', 'Ryze', 'Lucian', 'Milio']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
PCS/2026 Season/Spring Season_Playoffs Round 2_2_2,2026-05-25 11:28:00,26.10,PCS 2026 Spring,Frank Esports,wangting,wangting,"['Rumble', 'Varus', 'Pantheon', 'Akali', 'Jax']","['Pyke', 'Annie', 'Nocturne', 'Fiora', ""K'Sante""]","['Camille', 'Wukong', 'Orianna', 'Ziggs', 'Leona']","['Gwen', 'Vi', 'Galio', 'Ashe', 'Seraphine']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Esports World Cup 2026/Online Qualifiers/Korea_Round 3_1_1,2026-05-25 11:50:00,26.10,Esports World Cup 2026 Online Qualifier: Korea,Nongshim RedForce,Hanwha Life Esports,Hanwha Life Esports,"['Varus', 'Karma', 'Jarvan IV', 'Taliyah', 'Jayce']","['Orianna', 'Cassiopeia', 'Ezreal', 'Xin Zhao', 'Rumble']","['Sion', 'Poppy', 'Ryze', 'Lucian', 'Milio']","['Yone', 'Vi', 'Ahri', 'Caitlyn', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
PCS/2026 Season/Spring Season_Playoffs Round 2_2_3,2026-05-25 12:19:00,26.10,PCS 2026 Spring,wangting,Frank Esports,Frank Esports,"['Pyke', 'Annie', 'Caitlyn', 'Fiora', 'Jax']","['Rumble', 'Pantheon', 'Lucian', ""K'Sante"", 'Sion']","['Yorick', 'Maokai', 'Cassiopeia', 'Jhin', 'Bard']","['Yone', 'Nocturne', 'Anivia', 'Varus', 'Neeko']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Esports World Cup 2026/Online Qualifiers/Korea_Round 3_1_2,2026-05-25 12:41:00,26.10,Esports World Cup 2026 Online Qualifier: Korea,Nongshim RedForce,Hanwha Life Esports,Hanwha Life Esports,"['Varus', 'Karma', 'Jarvan IV', 'Xin Zhao', 'Taliyah']","['Orianna', 'Cassiopeia', 'Rumble', 'Nautilus', 'Ezreal']","['Jayce', 'Wukong', 'Annie', 'Yunara', 'Lulu']","['Yorick', 'Pantheon', 'Viktor', 'Ashe', 'Seraphine']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LEC/2026 Season/Spring Playoffs_Round 3_1_1,2026-05-25 15:08:00,26.10,LEC 2026 Spring Playoffs,Movistar KOI,G2 Esports,Movistar KOI,"['Xin Zhao', 'Bard', 'LeBlanc', 'Alistar', 'Braum']","['Orianna', 'Ashe', 'Rumble', 'Vi', 'Akali']","['Anivia', 'Nocturne', 'Galio', ""Kai'Sa"", 'Nautilus']","['Yone', 'Jarvan IV', 'Cassiopeia', 'Ezreal', 'Leona']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LEC/2026 Season/Spring Playoffs_Round 3_1_2,2026-05-25 15:59:00,26.10,LEC 2026 Spring Playoffs,Movistar KOI,G2 Esports,Movistar KOI,"['Xin Zhao', 'Bard', 'Jhin', 'Vi', 'Pantheon']","['Orianna', 'Ashe', 'Karma', 'Rumble', 'Olaf']","['Varus', 'Trundle', 'Ryze', 'Caitlyn', 'Nami']","['Yasuo', 'Skarner', 'Taliyah', 'Yunara', 'Lulu']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LEC/2026 Season/Spring Playoffs_Round 3_1_3,2026-05-25 16:51:00,26.10,LEC 2026 Spring Playoffs,Movistar KOI,G2 Esports,G2 Esports,"['Olaf', 'Smolder', 'Shen', 'Vayne', 'LeBlanc']","['Orianna', 'Ashe', 'Milio', 'Akali', 'Rumble']","['Sion', 'Vi', 'Ahri', 'Zeri', 'Neeko']","['Kled', 'Xin Zhao', 'Viktor', 'Xayah', 'Rakan']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_4_1,2026-05-25 17:05:00,26.10,NLC 2026 Spring,Deer Gaming,Verdant,Verdant,"['Varus', 'Jarvan IV', 'Xin Zhao', 'Pyke', 'Seraphine']","['Orianna', 'Karma', 'Rumble', 'Anivia', 'Ambessa']","['Zaahen', 'Naafiri', 'Hwei', 'Lucian', 'Milio']","['Sion', 'Vi', 'Cassiopeia', 'Senna', 'Soraka']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_1_1,2026-05-25 17:06:00,26.10,NLC 2026 Spring,Lund Esports Organization,DMG Esports,DMG Esports,"['Ambessa', 'Nocturne', 'Aurora', 'Bard', 'Neeko']","['Shen', 'Orianna', 'Karma', 'Cassiopeia', 'Anivia']","['Sion', 'Xin Zhao', 'Veigar', 'Ashe', 'Lulu']","['Olaf', 'Wukong', 'Ryze', 'Ezreal', 'Nami']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_3_1,2026-05-25 17:09:00,26.10,NLC 2026 Spring,Bulldog Esports,Arctic Pandas,Arctic Pandas,"['Anivia', 'Varus', 'Jarvan IV', 'Jhin', 'Vayne']","['Jayce', 'Orianna', 'Rumble', 'Lee Sin', 'Pantheon']","['Gnar', 'Nocturne', 'LeBlanc', 'Ezreal', 'Karma']","['Sion', 'Vi', 'Cassiopeia', 'Caitlyn', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_2_1,2026-05-25 17:23:00,26.10,NLC 2026 Spring,Ruddy Corporation,Lundqvist Lightside,Ruddy Corporation,"['Ryze', 'Naafiri', 'Jayce', 'Nocturne']","['Ashe', 'Aurora', 'Sion', 'Viktor', 'Syndra']","['Ambessa', 'Xin Zhao', 'Kassadin', 'Jhin', 'Karma']","['Renekton', 'Jarvan IV', 'Orianna', 'Ezreal', 'Nami']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LEC/2026 Season/Spring Playoffs_Round 3_1_4,2026-05-25 17:36:00,26.10,LEC 2026 Spring Playoffs,G2 Esports,Movistar KOI,G2 Esports,"['Smolder', 'Annie', 'Senna', 'Ornn', 'LeBlanc']","['Orianna', 'Pantheon', 'Milio', 'Wukong', 'Poppy']","['Twisted Fate', 'Naafiri', 'Aurora', 'Ashe', 'Bard']","['Rumble', 'Lee Sin', 'Akali', 'Miss Fortune', 'Seraphine']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_8_1,2026-05-25 18:07:00,26.10,NLC 2026 Spring,Bulldog Esports,Deer Gaming,Bulldog Esports,"['Anivia', 'Lulu', 'Sion', 'Ryze', 'Taliyah']","['Orianna', 'Karma', 'Cassiopeia', 'Jayce', 'Rumble']","['Akali', 'Naafiri', 'Sylas', 'Lucian', 'Milio']","['Galio', 'Jarvan IV', 'Aurora', 'Ashe', 'Seraphine']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_6_1,2026-05-25 18:12:00,26.10,NLC 2026 Spring,Verdant,Lund Esports Organization,Verdant,"['Shen', 'Jarvan IV', 'Jax', 'Xin Zhao', 'Pantheon']","['Jayce', 'Karma', 'Orianna', 'Ahri', 'Azir']","['Varus', 'Nocturne', 'Cassiopeia', 'Yunara', 'Pyke']","['Yorick', 'Wukong', 'Anivia', 'Jhin', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_5_1,2026-05-25 18:14:00,26.10,NLC 2026 Spring,Arctic Pandas,Lundqvist Lightside,Arctic Pandas,"['Ezreal', 'Jayce', 'Jarvan IV', ""Kai'Sa"", 'Xayah']","['Anivia', 'Cassiopeia', 'Varus', 'Caitlyn', 'Jhin']","['Gnar', 'Nocturne', 'Orianna', 'Senna', 'Bard']","['Shyvana', 'Xin Zhao', 'Ryze', 'Yunara', 'Nautilus']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_7_1,2026-05-25 18:14:00,26.10,NLC 2026 Spring,DMG Esports,Ruddy Corporation,DMG Esports,"['Nautilus', 'Anivia', 'Cassiopeia', 'Ornn', ""K'Sante""]","['Karma', 'Aurora', 'Ambessa', 'Rakan', 'Rell']","['Gragas', 'Nocturne', 'Orianna', ""Kai'Sa"", 'Pyke']","['Sion', 'Wukong', 'Kassadin', 'Ezreal', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LEC/2026 Season/Spring Playoffs_Round 3_1_5,2026-05-25 18:29:00,26.10,LEC 2026 Spring Playoffs,G2 Esports,Movistar KOI,G2 Esports,"['Milio', 'Braum', 'Smolder', 'Vayne', 'Wukong']","['Orianna', 'Annie', 'Karma', 'LeBlanc', 'Hwei']","['Malphite', 'Pantheon', 'Sylas', 'Jinx', 'Soraka']","['Gnar', 'Zaahen', 'Azir', 'Senna', 'Alistar']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_11_1,2026-05-25 18:58:00,26.10,NLC 2026 Spring,Bulldog Esports,Verdant,Verdant,"['Sion', 'Varus', 'Anivia', 'Syndra', 'LeBlanc']","['Orianna', 'Karma', 'Akali', 'Naafiri', 'Lee Sin']","['Aurora', 'Wukong', 'Cassiopeia', 'Lucian', 'Milio']","[""K'Sante"", 'Jarvan IV', 'Hwei', 'Ashe', 'Seraphine']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_12_1,2026-05-25 19:00:00,26.10,NLC 2026 Spring,Deer Gaming,Lundqvist Lightside,Lundqvist Lightside,"['Nocturne', 'Ezreal', 'Jarvan IV', 'Sivir', 'Jhin']","['Anivia', 'Orianna', 'Bard', 'Pantheon', 'Naafiri']","['Sion', 'Trundle', 'Taliyah', 'Varus', 'Karma']","['Jayce', 'Vi', 'Ryze', ""Kai'Sa"", 'Rell']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_9_1,2026-05-25 19:00:00,26.10,NLC 2026 Spring,DMG Esports,Arctic Pandas,Arctic Pandas,"['Jayce', 'Senna', 'Bard', 'Gnar', 'Ornn']","['Talon', 'Orianna', 'Varus', 'Vi', 'Nocturne']","[""K'Sante"", 'Xin Zhao', 'Aurora', 'Caitlyn', 'Nami']","['Twisted Fate', 'Jarvan IV', 'Ryze', 'Ezreal', 'Karma']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_10_1,2026-05-25 19:02:00,26.10,NLC 2026 Spring,Ruddy Corporation,Lund Esports Organization,Lund Esports Organization,"['Shen', 'Ryze', 'Bard', 'Akali', 'Anivia']","['Aurora', 'Varus', 'Orianna', 'Ambessa', 'Gwen']","['Zaahen', 'Xin Zhao', 'Viktor', 'Jhin', 'Karma']","['Sion', 'Jarvan IV', 'Veigar', 'Ezreal', 'Nautilus']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_13_1,2026-05-25 19:45:00,26.10,NLC 2026 Spring,Verdant,DMG Esports,Verdant,"['Jarvan IV', 'Aurora', 'Nocturne', 'Pantheon', 'Xin Zhao']","['Orianna', 'Karma', 'Taliyah', 'Pyke', 'Nautilus']","['Varus', 'Lee Sin', 'Cassiopeia', 'Senna', 'Leona']","['Olaf', 'Wukong', 'Syndra', 'Ezreal', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_15_1,2026-05-25 19:57:00,26.10,NLC 2026 Spring,Lund Esports Organization,Arctic Pandas,Arctic Pandas,"['Anivia', 'Vi', 'Varus', 'Rumble', 'Gnar']","['Shen', 'Jax', 'Nautilus', 'Nocturne', 'Xin Zhao']","[""K'Sante"", 'Pantheon', 'Orianna', 'Caitlyn', 'Karma']","['Kled', 'Jarvan IV', 'Galio', 'Ezreal', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_16_1,2026-05-25 19:59:00,26.10,NLC 2026 Spring,Ruddy Corporation,Deer Gaming,Deer Gaming,"[""Kai'Sa"", 'Pyke', 'Pantheon', 'Lulu', 'Thresh']","['Xin Zhao', 'Karma', 'Aurora', 'Rakan', 'Bard']","['Ambessa', 'Nocturne', 'Orianna', 'Ezreal', 'Braum']","['Renekton', 'Jarvan IV', 'Syndra', 'Yunara', 'Alistar']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
NLC/2026 Season/Spring Split_Day 1_14_1,2026-05-25 20:00:00,26.10,NLC 2026 Spring,Bulldog Esports,Lundqvist Lightside,Lundqvist Lightside,"['Sion', 'Varus', 'Ryze', ""Kai'Sa"", 'Corki']","['Cassiopeia', 'Akali', 'Nocturne', 'Jarvan IV', 'Vi']","['Rumble', 'Lee Sin', 'Orianna', 'Ezreal', 'Bard']","[""K'Sante"", 'Jayce', 'Azir', 'Sivir', 'Rell']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 2_3_1,2026-05-25 21:11:00,26.10,CBLOL 2026 Split 1 Playoffs,LØS,LOUD,LØS,"['Naafiri', 'Orianna', 'Jarvan IV', 'Vi', ""K'Sante""]","['Nocturne', 'Pantheon', 'Varus', 'Aatrox', 'Skarner']","['Twisted Fate', 'Trundle', 'Cassiopeia', 'Lucian', 'Milio']","['Sion', 'Qiyana', 'Akali', 'Caitlyn', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 2_3_2,2026-05-25 22:05:00,26.10,CBLOL 2026 Split 1 Playoffs,LØS,LOUD,LØS,"['Pantheon', 'Syndra', 'Varus', 'Nautilus', 'Nami']","['Naafiri', 'Nocturne', 'Karma', 'Kalista', 'Seraphine']","[""K'Sante"", 'Jarvan IV', 'Ryze', 'Ezreal', 'Anivia']","['Rumble', 'Aatrox', 'Orianna', 'Jhin', 'Neeko']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 2_3_3,2026-05-25 22:55:00,26.10,CBLOL 2026 Split 1 Playoffs,LØS,LOUD,LOUD,"['Pantheon', 'Nautilus', 'Varus', 'Pyke', 'Leona']","['Naafiri', 'Nocturne', 'Karma', 'Olaf', 'Xin Zhao']","['Jayce', 'Vi', 'Taliyah', 'Mel', 'Camille']","['Yorick', 'Sejuani', 'Viktor', 'Ashe', 'Seraphine']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 3_1_1,2026-05-25 23:13:00,26.10,LRN 2026 Split 1 Playoffs,G3V E-sports,Fuego,Fuego,"['Karma', 'Nautilus', 'Bard', 'Orianna', 'Nami']","['Varus', 'Nocturne', 'Lucian', 'Pantheon', 'Cassiopeia']","[""K'Sante"", 'Jarvan IV', 'Ryze', 'Ezreal', 'Rell']","['Rumble', 'Wukong', 'Galio', 'Caitlyn', 'Neeko']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 2_3_4,2026-05-25 23:42:00,26.10,CBLOL 2026 Split 1 Playoffs,LOUD,LØS,LOUD,"['Naafiri', 'Lee Sin', 'Aurora', ""Rek'Sai"", 'Annie']","['Varus', 'Nocturne', 'Pantheon', 'Vayne', 'Kennen']","['Renekton', 'Sylas', 'Ahri', 'Corki', 'Nami']","['Gnar', 'Xin Zhao', 'Zoe', 'Zeri', 'Lulu']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 3_1_2,2026-05-25 23:54:00,26.10,LRN 2026 Split 1 Playoffs,Fuego,G3V E-sports,Fuego,"['Varus', 'Orianna', 'Bard', 'Renekton', 'Vayne']","['Karma', 'Lucian', 'Nautilus', 'Gwen', 'Akali']","['Sion', 'Xin Zhao', 'Viktor', 'Ashe', 'Seraphine']","['Gnar', 'Nocturne', 'Cassiopeia', 'Mel', 'Pantheon']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 2_3_5,2026-05-26 00:36:00,26.10,CBLOL 2026 Split 1 Playoffs,LOUD,LØS,LØS,"['Lee Sin', 'Aurora', 'Varus', ""Rek'Sai"", 'Vayne']","['Nocturne', 'Pantheon', 'Syndra', 'Rakan', 'Nautilus']","['Skarner', 'Maokai', 'Hwei', 'Kalista', 'Renata Glasc']","['Ambessa', 'Naafiri', 'Annie', 'Ziggs', 'Leona']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 3_1_3,2026-05-26 00:38:00,26.10,LRN 2026 Split 1 Playoffs,Fuego,G3V E-sports,G3V E-sports,"['Akali', 'Nautilus', 'Bard', 'Azir', 'Twisted Fate']","['Varus', 'Orianna', 'Lucian', 'Jayce', 'Sylas']","['Anivia', 'Trundle', 'Syndra', 'Yunara', 'Karma']","['Vayne', 'Skarner', 'Aurora', 'Xayah', 'Rakan']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 3_1_4,2026-05-26 01:39:00,26.10,LRN 2026 Split 1 Playoffs,G3V E-sports,Fuego,Fuego,"['Orianna', 'Naafiri', 'Bard', 'Sylas', 'Jax']","['Varus', 'Lucian', 'Akali', 'Jayce', 'Ahri']","['Kayle', 'Vi', 'Twisted Fate', 'Miss Fortune', 'Nautilus']","['Renekton', 'Maokai', 'Yone', 'Corki', 'Braum']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Esports World Cup 2026/Online Qualifiers/Korea_Round 4_2_1,2026-05-26 07:08:00,26.10,Esports World Cup 2026 Online Qualifier: Korea,Dplus Kia,Hanwha Life Esports,Hanwha Life Esports,"['Varus', 'Jarvan IV', 'Karma', 'Vi', ""K'Sante""]","['Nocturne', 'Bard', 'Ziggs', 'Naafiri', 'Trundle']","['Ambessa', 'Xin Zhao', 'Viktor', 'Ashe', 'Seraphine']","['Rumble', 'Pantheon', 'Orianna', 'Lucian', 'Milio']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Esports World Cup 2026/Online Qualifiers/Korea_Round 4_2_2,2026-05-26 08:01:00,26.10,Esports World Cup 2026 Online Qualifier: Korea,Dplus Kia,Hanwha Life Esports,Hanwha Life Esports,"['Varus', 'Karma', 'Jarvan IV', 'Ahri', 'Taliyah']","['Cassiopeia', 'Bard', 'Nami', 'Ziggs', 'Nautilus']","['Yorick', 'Vi', 'Anivia', 'Yunara', 'Lulu']","['Jayce', 'Trundle', 'Ryze', 'Senna', 'Alistar']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCK CL/2026 Season/Rounds 1-2_Week 9_4_1,2026-05-26 08:07:00,26.10,LCK CL 2026 Rounds 1-2,KT Rolster Challengers,Gen.G Global Academy,KT Rolster Challengers,"['Nocturne', 'Varus', 'Ashe', 'Gwen', 'Vayne']","['Rumble', 'Orianna', 'Jarvan IV', 'Xin Zhao', 'Sion']","['Jayce', 'Skarner', 'Cassiopeia', 'Ezreal', 'Karma']","[""K'Sante"", 'Vi', 'Akali', 'Lucian', 'Nami']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK CL/2026 Season/Rounds 1-2_Week 9_4_2,2026-05-26 08:58:00,26.10,LCK CL 2026 Rounds 1-2,KT Rolster Challengers,Gen.G Global Academy,KT Rolster Challengers,"['Varus', 'Bard', 'Ashe', 'Trundle', 'Wukong']","['Orianna', 'Jarvan IV', 'Nocturne', 'Sivir', ""Kog'Maw""]","['Ambessa', 'Lee Sin', 'Taliyah', 'Yunara', 'Nautilus']","['Renekton', 'Xin Zhao', 'Rumble', 'Aphelios', 'Lulu']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Esports World Cup 2026/Online Qualifiers/Korea_Round 4_2_3,2026-05-26 09:01:00,26.10,Esports World Cup 2026 Online Qualifier: Korea,Hanwha Life Esports,Dplus Kia,Hanwha Life Esports,"['Karma', 'Jarvan IV', 'Varus', 'Taliyah', 'Gnar']","['Cassiopeia', 'Annie', 'Bard', 'Ahri', 'Mel']","['Sion', 'Lee Sin', 'Fizz', 'Miss Fortune', 'Nautilus']","['Illaoi', 'Skarner', 'Twisted Fate', 'Caitlyn', 'Lux']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
PCS/2026 Season/Spring Season_Playoffs Round 1_5_1,2026-05-26 09:07:00,26.10,PCS 2026 Spring,Equinox Core,Shadow Keepers Esports,Shadow Keepers Esports,"['Jarvan IV', 'Varus', 'Neeko', 'Lucian', 'Caitlyn']","['Karma', 'Vi', 'Pantheon', 'Xin Zhao', 'Alistar']","[""K'Sante"", 'Wukong', 'Orianna', 'Ezreal', 'Nami']","['Rumble', 'Nocturne', 'Akali', ""Kai'Sa"", 'Nautilus']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
PCS/2026 Season/Spring Season_Playoffs Round 1_5_2,2026-05-26 09:59:00,26.10,PCS 2026 Spring,Equinox Core,Shadow Keepers Esports,Shadow Keepers Esports,"['Pantheon', 'Ryze', 'Jarvan IV', 'Pyke', 'Bard']","['Karma', 'Vi', 'Varus', 'Xin Zhao', 'Skarner']","['Jayce', 'Lee Sin', 'Zoe', 'Caitlyn', 'Lux']","['Yorick', 'Ambessa', 'Aurora', 'Jhin', 'Neeko']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCK CL/2026 Season/Rounds 1-2_Week 9_5_1,2026-05-26 10:03:00,26.10,LCK CL 2026 Rounds 1-2,DN SOOPers Challengers,Nongshim Esports Academy,DN SOOPers Challengers,"['Varus', 'Karma', 'Ashe', 'Bard', 'Corki']","['Jarvan IV', 'Lucian', 'Orianna', 'Nautilus', 'Ezreal']","['Rumble', 'Wukong', 'Annie', ""Kai'Sa"", 'Neeko']","['Ambessa', 'Vi', 'Akali', 'Yunara', 'Lulu']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK CL/2026 Season/Rounds 1-2_Week 9_5_2,2026-05-26 10:48:00,26.10,LCK CL 2026 Rounds 1-2,DN SOOPers Challengers,Nongshim Esports Academy,DN SOOPers Challengers,"['Varus', 'Karma', 'Cassiopeia', 'Vayne', 'Sivir']","['Jarvan IV', 'Lucian', 'Orianna', 'Nautilus', 'Leona']","['Jayce', 'Lee Sin', 'Ryze', 'Ezreal', 'Rell']","['Sion', 'Skarner', 'Anivia', 'Caitlyn', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
PCS/2026 Season/Spring Season_Playoffs Round 1_6_1,2026-05-26 10:50:00,26.10,PCS 2026 Spring,Ground Zero Academy,Viper Night Raider,Viper Night Raider,"['Akali', 'Karma', 'Jarvan IV', 'Yunara', 'Jhin']","['Varus', 'Lucian', 'Ashe', 'Nocturne', 'Vi']","['Rumble', 'Lee Sin', 'Orianna', 'Ezreal', 'Nautilus']","[""K'Sante"", 'Xin Zhao', 'Cassiopeia', 'Corki', 'Nami']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
PCS/2026 Season/Spring Season_Playoffs Round 1_6_2,2026-05-26 11:43:00,26.10,PCS 2026 Spring,Ground Zero Academy,Viper Night Raider,Viper Night Raider,"['Akali', 'Karma', 'Jarvan IV', 'Seraphine', 'Lulu']","['Lucian', 'Ryze', 'Varus', 'Bard', 'Neeko']","['Ambessa', 'Vi', 'Aurora', 'Miss Fortune', 'Rell']","['Renekton', 'Wukong', 'Annie', 'Ashe', 'Braum']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hitpoint Masters/2026 Season/Spring Playoffs_Round 1_3_1,2026-05-26 14:14:00,26.10,Hitpoint Masters 2026 Spring Playoffs,Meavedron,EXILE esports,EXILE esports,"['Anivia', 'Smolder', 'Ambessa', 'Xin Zhao', 'Pantheon']","['Jarvan IV', 'Gwen', 'Wukong', 'Nautilus', 'Karma']","['Fiora', 'Vi', 'Akali', 'Ezreal', 'Rakan']","['Sion', 'Naafiri', 'Orianna', 'Ashe', 'Seraphine']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
TCL/2026 Season/Spring Playoffs_Semifinals_1_1,2026-05-26 15:01:00,26.10,TCL 2026 Spring Playoffs,PCIFIC Esports,Ozarox Esports,PCIFIC Esports,"['Nautilus', 'Ryze', 'Viktor', 'Xin Zhao', 'Gnar']","['Orianna', 'Karma', 'Ashe', 'Sion', 'Naafiri']","['Renekton', 'Dr. Mundo', 'LeBlanc', 'Caitlyn', 'Neeko']","['Varus', 'Vi', 'Galio', 'Lucian', 'Milio']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Hitpoint Masters/2026 Season/Spring Playoffs_Round 1_3_2,2026-05-26 15:06:00,26.10,Hitpoint Masters 2026 Spring Playoffs,Meavedron,EXILE esports,Meavedron,"['Anivia', 'Ambessa', 'Trundle', 'Karma', 'Syndra']","['Jarvan IV', 'Veigar', 'Smolder', 'Leona', 'Nautilus']","['Ornn', 'Viego', 'Annie', 'Varus', 'Rell']","['Rumble', 'Wukong', 'Vladimir', 'Jhin', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Prime League 1st Division/2026 Season/Spring Playoffs_Semifinals_1_1,2026-05-26 15:08:00,26.10,PRM 1st Division 2026 Spring Playoffs,Eintracht Spandau,E WIE EINFACH E-SPORTS,Eintracht Spandau,"['Pyke', 'Nautilus', 'Ryze', 'LeBlanc', 'Syndra']","['Karma', 'Azir', 'Orianna', 'Aatrox', 'Skarner']","['Shen', 'Naafiri', 'Viktor', 'Lucian', 'Milio']","['Sion', 'Jarvan IV', 'Akali', 'Ezreal', 'Nami']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Rift Legends/2026 Season/Spring Playoffs_Round 1_1_1,2026-05-26 15:14:00,26.10,Rift Legends 2026 Spring Playoffs,Bomba Team,Anonymo Esports,Bomba Team,"['Nautilus', 'Neeko', 'Ashe', 'Yasuo', 'Zyra']","['Aurora', 'Karma', 'Varus', 'Orianna', 'Jarvan IV']","['Anivia', 'Nocturne', 'Ahri', 'Ezreal', 'Rell']","['Rumble', 'Pantheon', 'Akali', 'Caitlyn', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
